[00:48:29] KOD: 6736 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:28:59] KOD: 3733 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:00] KOD: 5727 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:02] KOD: 9401 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:03] KOD: 6375 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:05] KOD: 1745 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:06] KOD: 5797 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:08] KOD: 1457 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:09] KOD: 5812 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:11] KOD: 3037 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:12] KOD: 4948 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:14] KOD: 8946 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:15] KOD: 2517 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:17] KOD: 8548 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:18] KOD: 7335 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:20] KOD: 3295 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:21] KOD: 5098 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:23] KOD: 4881 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:24] KOD: 6334 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:26] KOD: 8684 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:27] KOD: 7974 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:29] KOD: 6279 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:30] KOD: 2690 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:32] KOD: 1004 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:33] KOD: 9453 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:35] KOD: 3526 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:36] KOD: 8791 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:38] KOD: 2502 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:39] KOD: 2124 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:41] KOD: 6827 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:42] KOD: 4219 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:44] KOD: 1032 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:45] KOD: 8989 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:47] KOD: 4796 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:48] KOD: 5591 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:50] KOD: 6135 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:51] KOD: 5577 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:29:53] KOD: 5272 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:54] KOD: 9354 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:29:56] KOD: 9469 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:29:57] KOD: 3325 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:29:59] KOD: 6779 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:00] KOD: 3990 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:02] KOD: 5384 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:04] KOD: 6171 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:05] KOD: 2798 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:07] KOD: 3650 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:08] KOD: 9498 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:10] KOD: 7749 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:11] KOD: 3204 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:13] KOD: 9484 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:14] KOD: 7426 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:16] KOD: 4501 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:17] KOD: 6139 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:19] KOD: 8005 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:20] KOD: 3788 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:22] KOD: 1229 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:23] KOD: 2773 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:25] KOD: 5029 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:26] KOD: 5066 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:28] KOD: 4407 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:29] KOD: 7828 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:31] KOD: 3406 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:32] KOD: 4891 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:34] KOD: 4581 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:35] KOD: 2461 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:37] KOD: 8237 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:38] KOD: 4831 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:40] KOD: 5920 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:41] KOD: 9624 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:30:43] KOD: 4842 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:44] KOD: 9391 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:46] KOD: 5632 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:47] KOD: 5323 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:49] KOD: 2379 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:50] KOD: 6723 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:30:52] KOD: 3629 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:53] KOD: 2347 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:55] KOD: 9962 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:56] KOD: 2855 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:30:58] KOD: 2155 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:30:59] KOD: 8295 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:01] KOD: 9690 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:02] KOD: 3462 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:31:04] KOD: 8124 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:05] KOD: 2694 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:07] KOD: 6962 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:08] KOD: 6243 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:10] KOD: 1538 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:11] KOD: 5500 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:13] KOD: 6994 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:14] KOD: 8102 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:16] KOD: 5257 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:17] KOD: 9226 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:19] KOD: 8099 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:20] KOD: 6989 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:22] KOD: 3589 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:23] KOD: 7161 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:25] KOD: 6243 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:26] KOD: 4886 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:28] KOD: 6657 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:29] KOD: 2825 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:31] KOD: 5008 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:32] KOD: 9349 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:34] KOD: 2068 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:35] KOD: 8810 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:37] KOD: 2309 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:38] KOD: 9885 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:40] KOD: 3557 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:41] KOD: 9998 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:43] KOD: 3286 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:44] KOD: 8097 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:31:46] KOD: 8100 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:31:47] KOD: 5283 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:49] KOD: 9513 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:31:50] KOD: 5164 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:52] KOD: 6336 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:53] KOD: 5072 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:31:55] KOD: 1974 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:31:56] KOD: 2525 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:31:58] KOD: 8452 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:31:59] KOD: 1861 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:01] KOD: 7437 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:02] KOD: 6054 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:04] KOD: 3936 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:05] KOD: 8035 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:07] KOD: 2340 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:08] KOD: 3857 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:10] KOD: 8878 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:11] KOD: 7521 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:13] KOD: 4858 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:14] KOD: 9951 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:16] KOD: 5065 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:17] KOD: 5039 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:19] KOD: 9701 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:20] KOD: 4833 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:22] KOD: 6543 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:24] KOD: 1960 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:25] KOD: 1970 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:27] KOD: 9576 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:28] KOD: 5007 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:30] KOD: 9903 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:31] KOD: 4117 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:33] KOD: 1861 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:34] KOD: 7607 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:36] KOD: 7264 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:37] KOD: 1108 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:39] KOD: 5280 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:40] KOD: 8290 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:42] KOD: 6989 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:43] KOD: 9291 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:32:45] KOD: 4991 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:46] KOD: 7617 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:48] KOD: 9331 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:49] KOD: 9706 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:51] KOD: 8856 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:52] KOD: 5118 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:32:54] KOD: 9689 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:32:55] KOD: 2919 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:57] KOD: 3127 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:32:58] KOD: 8700 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:00] KOD: 4302 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:01] KOD: 8993 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:03] KOD: 3046 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:04] KOD: 2405 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:06] KOD: 4101 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:07] KOD: 6341 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:09] KOD: 8158 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:10] KOD: 7241 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:12] KOD: 5110 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:13] KOD: 2032 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:15] KOD: 7806 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:16] KOD: 4529 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:18] KOD: 6258 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:19] KOD: 6127 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:21] KOD: 5234 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:22] KOD: 6893 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:24] KOD: 5447 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:25] KOD: 3274 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:27] KOD: 6561 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:28] KOD: 5059 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:30] KOD: 6869 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:31] KOD: 3405 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:33] KOD: 8361 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:34] KOD: 9320 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:36] KOD: 9301 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:37] KOD: 8119 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:39] KOD: 6000 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:40] KOD: 4578 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:42] KOD: 7022 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:43] KOD: 5354 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:45] KOD: 3526 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:46] KOD: 6459 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:48] KOD: 4691 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:49] KOD: 3231 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:51] KOD: 9349 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:52] KOD: 7128 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:33:54] KOD: 6252 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:33:55] KOD: 6655 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:33:57] KOD: 7800 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:33:58] KOD: 4932 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:34:00] KOD: 3087 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:01] KOD: 4613 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:03] KOD: 5436 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:04] KOD: 1829 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:06] KOD: 3629 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:34:07] KOD: 2127 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:09] KOD: 9086 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:10] KOD: 5734 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:12] KOD: 1934 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:13] KOD: 3381 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:15] KOD: 8360 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:16] KOD: 8437 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:18] KOD: 8737 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:19] KOD: 2620 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:21] KOD: 7507 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:34:22] KOD: 2154 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:24] KOD: 7164 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:25] KOD: 4534 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:27] KOD: 8500 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:28] KOD: 9234 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:30] KOD: 9491 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:31] KOD: 7433 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:33] KOD: 2866 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:34] KOD: 2476 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:36] KOD: 6899 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:37] KOD: 2425 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:34:39] KOD: 9699 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:34:40] KOD: 4051 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:42] KOD: 2004 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:43] KOD: 6963 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:45] KOD: 7938 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:34:46] KOD: 6834 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:48] KOD: 4110 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:49] KOD: 5600 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:51] KOD: 7184 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:52] KOD: 3358 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:34:54] KOD: 4986 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:34:56] KOD: 9189 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:57] KOD: 7509 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:34:59] KOD: 2212 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:00] KOD: 8976 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:02] KOD: 2499 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:03] KOD: 4856 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:05] KOD: 4816 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:06] KOD: 8585 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:08] KOD: 7204 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:09] KOD: 2181 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:11] KOD: 4330 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:12] KOD: 1423 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:14] KOD: 2215 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:15] KOD: 6753 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:17] KOD: 6713 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:18] KOD: 8996 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:20] KOD: 6531 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:21] KOD: 4202 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:23] KOD: 4249 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:24] KOD: 5160 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:26] KOD: 3163 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:27] KOD: 1012 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:29] KOD: 9387 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:30] KOD: 6544 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:32] KOD: 6577 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:33] KOD: 6566 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:35] KOD: 7301 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:36] KOD: 1674 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:38] KOD: 6311 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:39] KOD: 9892 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:41] KOD: 3792 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:42] KOD: 8466 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:44] KOD: 7385 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:45] KOD: 5599 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:47] KOD: 1049 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:35:48] KOD: 8632 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:35:50] KOD: 8331 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:51] KOD: 5461 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:53] KOD: 8134 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:54] KOD: 8140 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:35:56] KOD: 6317 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:57] KOD: 7846 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:35:59] KOD: 6725 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:00] KOD: 2933 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:02] KOD: 5907 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:03] KOD: 8789 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:05] KOD: 5604 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:36:06] KOD: 6623 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:08] KOD: 9169 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:36:09] KOD: 6453 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:11] KOD: 2168 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:12] KOD: 6630 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:14] KOD: 4802 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:15] KOD: 8753 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:17] KOD: 6314 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:18] KOD: 1339 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:36:20] KOD: 3406 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:21] KOD: 1111 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:23] KOD: 2488 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:24] KOD: 3267 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:26] KOD: 8095 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:27] KOD: 6009 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:29] KOD: 7858 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:30] KOD: 4673 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:32] KOD: 6721 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:33] KOD: 2264 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:35] KOD: 1647 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:36] KOD: 4227 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:38] KOD: 5982 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:39] KOD: 3114 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:41] KOD: 1728 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:42] KOD: 9902 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:36:44] KOD: 7298 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:45] KOD: 1037 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:36:47] KOD: 3551 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:48] KOD: 8916 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:50] KOD: 6531 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:51] KOD: 9025 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:53] KOD: 3312 | TEHDIT: DÜŞÜK | DURUM: ENGELLENDI
[01:36:54] KOD: 4646 | TEHDIT: ACIL | DURUM: ENGELLENDI
[01:36:56] KOD: 9442 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:57] KOD: 1179 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:36:59] KOD: 6883 | TEHDIT: ORTA | DURUM: ENGELLENDI
[01:37:00] KOD: 4198 | TEHDIT: KRITIK | DURUM: ENGELLENDI
[01:37:02] KOD: 9340 | TEHDIT: KRITIK | DURUM: ENGELLENDI
